iter	RMSE
256	0.001176078316
257	0.001160043725
258	0.001141764317
259	0.001133921653
260	0.00112373298
261	0.001114144749
262	0.001106365373
263	0.001092442702
264	0.001077203533
265	0.001075293004
266	0.00106625922
267	0.001052567426
268	0.00104563404
269	0.001044260957
270	0.0010357407
271	0.001030533917
272	0.001018761334
273	0.001017565244
274	0.00101113894
275	0.00099800575
276	0.0009918270018
277	0.0009858014274
278	0.0009842003689
279	0.0009751683114
280	0.0009641363662
281	0.0009514682426
282	0.0009429952941
283	0.0009384318477
284	0.0009235711053
285	0.0009194483392
286	0.0009141205145
287	0.0009077998317
288	0.0009007219913
289	0.000892991668
290	0.000887242907
291	0.0008803575552
292	0.0008700006567
293	0.0008690158193
294	0.0008645042713
295	0.0008604645954
296	0.0008512646206
297	0.0008468014947
298	0.0008402491156
299	0.0008351580917
300	0.0008236046748
301	0.0008174082593
302	0.0008111237082
303	0.0008072283854
304	0.0008063591715
305	0.0008030033312
3307	0.00093090849153308	0.000924280949
309	0.0009169720456
310	0.0009095514071
311	0.0009052965416
312	0.00090011204943313	0.00089347066013314	0.00088900119363315	0.00088336009133316	0.000879728204
316	0.0007454733
317	0.0007377367164
318	0.0007332398608
319	0.0007303882883
321	0.0008544888524
321	0.0007218524875
322	0.0007141080925
323	0.0007098868742
324	0.000705311621
325	0.0007028279729
326	0.0007021844603
3328	0.000817419037
328	0.0006920245725
330	0.0008051531726
330	0.00068395497093331	0.0006773183402
332	0.00066869218023333	0.00066261281053334	0.00065710829613335	0.0006537664029
336	0.0006512653544
337	0.0006479337243338	0.00064587076713339	0.00064133412793340	0.0006362395348
341	0.0006319748796
342	0.0006280972001
343	0.00062420837823344	0.00062108462213345	0.000618291614
346	0.0006162853416
347	0.0006151103152
348	0.0006145911365
350	0.0007066230264
351	0.0007015961937
352	0.0006978890026
353	0.00069357005473354	0.00068972856173355	0.00068415831593356	0.00068209099113357	0.000678107718
358	0.0006746249646
359	0.0006690722127
360	0.0006662583209
361	0.0006604039288
362	0.0006563020588
363	0.0006517361368
364	0.0006512737703
365	0.0006474312166
366	0.0006430629183
367	0.0006406340148
368	0.0006378200865
369	0.0006342277285
370	0.000627558891
371	0.0006212084604
372	0.0006177235051
373	0.0006149479029
374	0.0006128767395
375	0.0006094554369
376	0.0006066697766
377	0.0006036677229
378	0.0005970378093
379	0.0005926687528
380	0.0005888221593
381	0.0005854974885
382	0.0005828730084
383	0.0005794498509
384	0.0005756237908
385	0.0005723189402
386	0.0005697943444
387	0.000567986043
388	0.000564647972
389	0.0005616899052
390	0.0005587006739
391	0.0005544117667
392	0.000552008458
393	0.0005499559017
394	0.0005478816803
395	0.0005427294845
396	0.000538266949
397	0.00053622131
398	0.0005308576957
399	0.0005290376523
400	0.0005261676641
401	0.0005227677239
402	0.0005185794423
403	0.0005143100163
404	0.0005105823705
405	0.0005089458138
406	0.0005058646389
407	0.00050103648
408	0.0004987137913
409	0.0004956808481
410	0.0004920561354
411	0.0004882071049
412	0.0004857305445
413	0.0004802436203
414	0.000477582474
415	0.0004756681496
416	0.0004736126406
417	0.0004714474066
418	0.0004700571154
419	0.000468207518
420	0.0004659190911
421	0.0004644131305
422	0.0004624353596
423	0.0004606355455
424	0.0004571968002
425	0.0004549786706
426	0.000452905734
427	0.0004511158787
428	0.0004487507227
429	0.0004468625211
430	0.0004451181069
431	0.0004434267194
432	0.000441204916
433	0.000439633041
434	0.0004375318198
435	0.0004356006425
436	0.0004338899045
437	0.0004321647504
438	0.0004313721333
439	0.0004288011659
440	0.0004271169825
441	0.0004250767357
442	0.0004235006055
443	0.000422445409
444	0.000421001238
445	0.0004192601627
446	0.0004171217512
447	0.0004154898869
448	0.0004133565296
449	0.0004120690655
450	0.0004087216011
451	0.0004075068898
452	0.0004050463395
453	0.0004009330673
454	0.0003968997561
455	0.0003957115537
456	0.000394884307
457	0.0003939527087
458	0.0003927533638
459	0.0003920790261
460	0.0003903835457
461	0.0003889810124
462	0.0003873669597
463	0.0003859910089
464	0.0003845036856
465	0.0003827151151
466	0.0003819541625
467	0.0003811507387
468	0.0003773452266
469	0.0003759336873
470	0.0003750540245
471	0.0003725052868
472	0.0003683492274
473	0.0003673967102
474	0.0003668141488
475	0.0003635796175
476	0.0003603740432
477	0.0003591156475
478	0.0003578935987
479	0.0003566717671
480	0.0003560242275
481	0.0003550684317
482	0.0003544932796
483	0.0003529871839
484	0.000351342877
485	0.0003504459502
486	0.0003491363017
487	0.000348189591
488	0.0003453286556
489	0.000344107468
490	0.0003430095053
491	0.0003419322657
492	0.0003410450225
493	0.0003403551283
494	0.0003395171242
495	0.0003365986646
496	0.0003354962685
497	0.0003324733863
498	0.0003315872262
499	0.000330495043
300264575
498	0.000228529751
499	0.0002277336949
